GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,GenCapitalCosts,GenFixedOMCosts
1191185241,2050,Wind,AZ_APS_N,Wind,0,0.077323,0.027416
1191185256,2050,Wind,AZ_APS_N,Wind,0,0.13602,0.052873
1191185571,2050,Wind,AZ_SE,Wind,0,0.11315,0.040996
1191185578,2050,Wind,AZ_APS_E,Wind,0,0.18473,0.067138
1191185585,2050,Wind,AZ_APS_E,Wind,0,0.18059,0.064715
1191185586,2050,Wind,AZ_APS_E,Wind,0,0.16161,0.058558
1191185606,2050,Wind,AZ_SE,Wind,0,0.095403,0.033737
1191185607,2050,Wind,AZ_SE,Wind,0,0.095844,0.034529
1191185612,2050,Wind,NM_S_TX_EPE,Wind,0,0.40555,0.14856
1191185615,2050,Wind,NM_S_TX_EPE,Wind,0,0.30501,0.11501
1191185617,2050,Wind,NM_S_TX_EPE,Wind,0,0.20581,0.077806
1191185633,2050,Wind,NM_S_TX_EPE,Wind,0,0.69392,0.26167
1191185644,2050,Wind,NM_S_TX_EPE,Wind,0,0.35377,0.12651
1191185651,2050,Offshore_Wind,WA_W,Wind,0,0.043191,0.032605
1191185652,2050,Offshore_Wind,WA_W,Wind,0,0.048838,0.036855
1191185653,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.15722,0.11578
1191185654,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.064355,0.047317
1191185655,2050,Offshore_Wind,OR_W,Wind,0,0.28248,0.21331
1191185656,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.12714,0.08522
1191185657,2050,Offshore_Wind,OR_W,Wind,0,0.065231,0.049406
1191185658,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.083103,0.062794
1191185659,2050,Offshore_Wind,OR_W,Wind,0,0.068943,0.051926
1191185660,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.072869,0.054715
1191185661,2050,Offshore_Wind,CA_PGE_CEN,Wind,0,0.056912,0.042759
1191185662,2050,Offshore_Wind,CA_PGE_CEN,Wind,0,0.05039,0.037922
1191185663,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.089338,0.066702
1191185664,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.068577,0.050538
1191185665,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.28612,0.21094
1191185666,2050,Offshore_Wind,OR_W,Wind,0,0.068478,0.05166
1191185667,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.20417,0.15117
1191185668,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.26405,0.19415
1191185669,2050,Offshore_Wind,MEX_BAJA,Wind,0,0.026378,0.019791
1191185670,2050,Offshore_Wind,WA_W,Wind,0,0.05141,0.037945
1191185671,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.061913,0.046153
1191185672,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.055383,0.040301
1191185673,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.058306,0.04281
1191185674,2050,Offshore_Wind,OR_W,Wind,0,0.055035,0.041365
1191185675,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.2979,0.21897
1191185676,2050,Offshore_Wind,OR_W,Wind,0,0.13107,0.098497
1191185677,2050,Offshore_Wind,OR_W,Wind,0,0.055271,0.041495
1191185678,2050,Offshore_Wind,WA_W,Wind,0,0.048141,0.035137
1191185679,2050,Offshore_Wind,OR_W,Wind,0,0.081339,0.060386
1191185680,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.084174,0.054138
1191185681,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.079098,0.051288
1191185682,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.10537,0.069896
1191185683,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.13887,0.1023
1191185684,2050,Offshore_Wind,OR_W,Wind,0,0.15561,0.11677
1191185685,2050,Offshore_Wind,CA_SCE_CEN,Wind,0,0.058806,0.039324
1191185686,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.14789,0.10951
1191185687,2050,Offshore_Wind,CA_SCE_CEN,Wind,0,0.084466,0.054511
1191185688,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.062417,0.047196
1191185689,2050,Offshore_Wind,CA_SCE_CEN,Wind,0,0.057895,0.039077
1191185690,2050,Offshore_Wind,OR_W,Wind,0,0.060439,0.045819
1191185691,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.14184,0.10545
1191185692,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.097302,0.06543
1191185693,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.093238,0.062549
1191185694,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.078696,0.059124
1191185695,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.055778,0.041984
1191185696,2050,Offshore_Wind,CA_PGE_S,Wind,0,0.05819,0.0439
1191185697,2050,Offshore_Wind,CA_PGE_CEN,Wind,0,0.049689,0.037191
1191185698,2050,Offshore_Wind,CA_PGE_N,Wind,0,0.086914,0.059555
1191209179,2050,Bio_Gas,AZ_NM_N,Bio_Gas,15.812,2.7779e+06,1.018e+06
1191209180,2050,Bio_Gas,ID_E,Bio_Gas,28.523,5.0091e+06,1.8363e+06
1191209181,2050,Bio_Gas,NV_N,Bio_Gas,89.444,1.5761e+07,5.7584e+06
1191209182,2050,Bio_Gas,CA_PGE_N,Bio_Gas,444.85,7.8494e+07,2.864e+07
1191209183,2050,Bio_Gas,CO_E,Bio_Gas,266.73,4.6828e+07,1.7172e+07
1191209184,2050,Bio_Gas,CA_SCE_S,Bio_Gas,685.34,1.2105e+08,4.4122e+07
1191209185,2050,Bio_Gas,UT_N,Bio_Gas,209.42,3.6779e+07,1.3483e+07
1191209186,2050,Bio_Gas,CA_SCE_VLY,Bio_Gas,93.676,1.6507e+07,6.0309e+06
1191209187,2050,Bio_Gas,MT_SW,Bio_Gas,7.2915,1.2805e+06,4.6943e+05
1191209188,2050,Bio_Gas,OR_E,Bio_Gas,19.944,3.5132e+06,1.284e+06
1191209189,2050,Bio_Gas,CO_NW,Bio_Gas,111.75,1.962e+07,7.1948e+06
1191209190,2050,Bio_Gas,CA_LADWP,Bio_Gas,159.73,2.8213e+07,1.0283e+07
1191209191,2050,Bio_Gas,NV_S,Bio_Gas,145.02,2.5554e+07,9.3363e+06
1191209192,2050,Bio_Gas,WA_ID_AVA,Bio_Gas,48.772,8.5682e+06,3.14e+06
1191209193,2050,Bio_Gas,CO_SW,Bio_Gas,23.008,4.0393e+06,1.4813e+06
1191209194,2050,Bio_Gas,WY_NW,Bio_Gas,0.98558,1.7326e+05,63452
1191209195,2050,Bio_Gas,AZ_APS_SW,Bio_Gas,233.48,4.099e+07,1.5032e+07
1191209196,2050,Bio_Gas,CA_SDGE,Bio_Gas,310.99,5.493e+07,2.0022e+07
1191209197,2050,Bio_Gas,CA_PGE_CEN,Bio_Gas,476.44,8.4068e+07,3.0673e+07
1191209198,2050,Bio_Gas,OR_W,Bio_Gas,164.37,2.8954e+07,1.0582e+07
1191209199,2050,Bio_Gas,WA_SEATAC,Bio_Gas,82.12,1.4471e+07,5.2869e+06
1191209200,2050,Bio_Gas,WA_W,Bio_Gas,479.66,8.4522e+07,3.088e+07
1191209201,2050,Bio_Gas,NM_N,Bio_Gas,108.23,1.9014e+07,6.9681e+06
1191209202,2050,Bio_Gas,AZ_APS_N,Bio_Gas,38.994,6.8458e+06,2.5105e+06
1191209203,2050,Bio_Gas,WY_SE,Bio_Gas,27.876,4.9005e+06,1.7947e+06
1191209204,2050,Bio_Gas,AZ_PHX,Bio_Gas,92.451,1.6231e+07,5.952e+06
1191209205,2050,Bio_Gas,OR_PDX,Bio_Gas,97.866,1.7239e+07,6.3007e+06
1191209206,2050,Bio_Gas,MT_NW,Bio_Gas,27.904,4.9021e+06,1.7965e+06
1191209207,2050,Bio_Gas,CA_PGE_BAY,Bio_Gas,625.51,1.1096e+08,4.027e+07
1191209208,2050,Bio_Gas,AZ_NW,Bio_Gas,0.96256,1.691e+05,61970
1191209209,2050,Bio_Gas,WA_N_CEN,Bio_Gas,33.456,5.8954e+06,2.1539e+06
1191209210,2050,Bio_Gas,WY_SW,Bio_Gas,0.83595,1.4681e+05,53819
1191209211,2050,Bio_Gas,CA_SCE_CEN,Bio_Gas,1234.4,2.1802e+08,7.9468e+07
1191209212,2050,Bio_Gas,MT_SE,Bio_Gas,1.9077,3.3504e+05,1.2282e+05
1191209213,2050,Bio_Gas,CO_DEN,Bio_Gas,462.87,8.1261e+07,2.98e+07
1191209214,2050,Bio_Gas,OR_WA_BPA,Bio_Gas,330.87,5.8284e+07,2.1301e+07
1191209215,2050,Bio_Gas,MT_NE,Bio_Gas,33.721,5.922e+06,2.171e+06
1191209216,2050,Bio_Gas,UT_S,Bio_Gas,56.454,9.9143e+06,3.6345e+06
1191209217,2050,Bio_Gas,CA_SMUD,Bio_Gas,105.06,1.8537e+07,6.7636e+06
1191209218,2050,Bio_Gas,CA_PGE_S,Bio_Gas,248.86,4.3851e+07,1.6021e+07
1191209219,2050,Bio_Gas,AZ_APS_E,Bio_Gas,13.925,2.4447e+06,8.965e+05
1191209220,2050,Bio_Gas,NM_S_TX_EPE,Bio_Gas,108.54,1.9068e+07,6.9877e+06
1191209221,2050,Bio_Gas,CA_IID,Bio_Gas,88.305,1.5597e+07,5.6851e+06
1191209222,2050,Bio_Gas,WY_NE,Bio_Gas,1.9909,3.4905e+05,1.2818e+05
1191209223,2050,Bio_Gas,ID_S_OR_E,Bio_Gas,91.318,1.6037e+07,5.8791e+06
1191209224,2050,Bio_Gas,AZ_SE,Bio_Gas,94.345,1.6563e+07,6.074e+06
1191209225,2050,Bio_Gas,CA_SCE_SE,Bio_Gas,127.43,2.2507e+07,8.2038e+06
1191209226,2050,Geothermal,UT_S,Geothermal,0,2.8817e-05,0
1191209227,2050,Geothermal,UT_S,Geothermal,0,0.0001033,3.1793e-05
1191209228,2050,Geothermal,NV_N,Geothermal,0,2.8359e-05,0
1191209229,2050,Geothermal,CA_PGE_N,Geothermal,0,0.00065978,0.00020295
1191209230,2050,Geothermal,NV_N,Geothermal,0,2.8344e-05,0
1191209231,2050,Geothermal,CAN_BC,Geothermal,0,0.0028578,0.00087122
1191209232,2050,Geothermal,NV_N,Geothermal,0,3.5199e-05,1.0778e-05
1191209233,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2737e-05,1.0004e-05
1191209234,2050,Geothermal,NV_N,Geothermal,0,0.00010206,3.1187e-05
1191209235,2050,Geothermal,NV_N,Geothermal,0,2.2003e-05,0
1191209236,2050,Geothermal,NV_N,Geothermal,0,2.8727e-05,0
1191209237,2050,Geothermal,OR_E,Geothermal,0,2.4332e-05,0
1191209238,2050,Geothermal,NV_N,Geothermal,0,2.884e-05,0
1191209239,2050,Geothermal,CA_IID,Geothermal,0,1.5508e-05,0
1191209240,2050,Geothermal,NV_N,Geothermal,0,2.8568e-05,0
1191209241,2050,Geothermal,CA_PGE_N,Geothermal,0,3.733e-05,1.1338e-05
1191209242,2050,Geothermal,NV_N,Geothermal,0,3.7748e-05,1.1549e-05
1191209243,2050,Geothermal,NV_N,Geothermal,0,2.8699e-05,0
1191209244,2050,Geothermal,CA_PGE_N,Geothermal,0,3.82e-05,1.1744e-05
1191209245,2050,Geothermal,NV_N,Geothermal,0,8.6754e-05,2.6591e-05
1191209246,2050,Geothermal,NV_N,Geothermal,0,2.836e-05,0
1191209247,2050,Geothermal,OR_E,Geothermal,0,4.0195e-05,1.2322e-05
1191209248,2050,Geothermal,UT_N,Geothermal,0,0.00018137,5.5813e-05
1191209249,2050,Geothermal,CA_IID,Geothermal,0,2.684e-05,0
1191209250,2050,Geothermal,CA_IID,Geothermal,0,5.2883e-05,1.6198e-05
1191209251,2050,Geothermal,CA_IID,Geothermal,0,6.9656e-05,2.1323e-05
1191209252,2050,Geothermal,NM_S_TX_EPE,Geothermal,0,0.00017546,5.3751e-05
1191209253,2050,Geothermal,OR_W,Geothermal,0,0.00072231,0.00022194
1191209254,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2696e-05,1.0002e-05
1191209255,2050,Geothermal,OR_E,Geothermal,0,3.4387e-05,1.0551e-05
1191209256,2050,Geothermal,NV_N,Geothermal,0,2.8331e-05,0
1191209257,2050,Geothermal,UT_S,Geothermal,0,0.0010359,0.00031767
1191209258,2050,Geothermal,NV_N,Geothermal,0,3.0381e-05,0
1191209259,2050,Geothermal,UT_S,Geothermal,0,2.8663e-05,0
1191209260,2050,Geothermal,CO_SW,Geothermal,0,2.8364e-05,0
1191209261,2050,Geothermal,NV_S,Geothermal,0,2.7834e-05,0
1191209262,2050,Geothermal,NV_N,Geothermal,0,4.1095e-05,1.2539e-05
1191209263,2050,Geothermal,NV_N,Geothermal,0,0.00021178,6.5e-05
1191209264,2050,Geothermal,CA_SCE_CEN,Geothermal,0,7.6929e-05,2.3659e-05
1191209265,2050,Geothermal,UT_S,Geothermal,0,2.8668e-05,0
1191209266,2050,Geothermal,NV_N,Geothermal,0,6.9993e-05,2.1421e-05
1191209267,2050,Geothermal,NV_N,Geothermal,0,0.00022273,6.8375e-05
1191209268,2050,Geothermal,CA_SCE_CEN,Geothermal,0,0.00025306,7.7814e-05
1191209269,2050,Geothermal,OR_E,Geothermal,0,3.5671e-05,1.0952e-05
1191209270,2050,Geothermal,NV_N,Geothermal,0,2.8275e-05,0
1191209271,2050,Geothermal,NV_N,Geothermal,0,2.8177e-05,0
1191209272,2050,Geothermal,NV_N,Geothermal,0,2.8243e-05,0
1191209273,2050,Geothermal,NV_N,Geothermal,0,2.8288e-05,0
1191209274,2050,Geothermal,NV_N,Geothermal,0,2.8324e-05,0
1191209275,2050,Geothermal,NV_N,Geothermal,0,2.8295e-05,0
1191209276,2050,Geothermal,NV_N,Geothermal,0,2.825e-05,0
1191209277,2050,Geothermal,NV_N,Geothermal,0,2.8201e-05,0
1191209278,2050,Geothermal,NV_N,Geothermal,0,2.8264e-05,0
1191209279,2050,Geothermal,NV_N,Geothermal,0,2.8339e-05,0
1191209280,2050,Geothermal,OR_E,Geothermal,0,2.5965e-05,0
1191209281,2050,Geothermal,NV_N,Geothermal,0,2.8306e-05,0
1191209282,2050,Geothermal,NV_N,Geothermal,0,2.8299e-05,0
1191209283,2050,Geothermal,NV_N,Geothermal,0,2.8349e-05,0
1191209284,2050,Geothermal,NV_N,Geothermal,0,2.8264e-05,0
1191209285,2050,Geothermal,CAN_BC,Geothermal,0,5.8353e-05,1.7756e-05
1191209286,2050,Geothermal,UT_S,Geothermal,0,2.866e-05,0
1191209287,2050,Geothermal,UT_S,Geothermal,0,2.8729e-05,0
1191209288,2050,Geothermal,OR_W,Geothermal,0,8.7618e-05,2.6886e-05
1191209289,2050,Geothermal,UT_S,Geothermal,0,2.873e-05,0
1191209290,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2516e-05,0
1191209291,2050,Geothermal,ID_E,Geothermal,0,3.0522e-05,0
1191209292,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2453e-05,0
1191209293,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.238e-05,0
1191209294,2050,Geothermal,ID_E,Geothermal,0,3.0813e-05,0
1191209295,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2604e-05,1.0004e-05
1191209296,2050,Geothermal,NV_N,Geothermal,0,2.8293e-05,0
1191209297,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2409e-05,0
1191209298,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2483e-05,0
1191209299,2050,Geothermal,ID_E,Geothermal,0,3.079e-05,0
1191209300,2050,Geothermal,ID_E,Geothermal,0,3.0806e-05,0
1191209301,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2495e-05,0
1191209302,2050,Geothermal,ID_E,Geothermal,0,3.0746e-05,0
1191209303,2050,Geothermal,NV_N,Geothermal,0,2.8848e-05,0
1191209304,2050,Geothermal,NV_N,Geothermal,0,0.00017132,5.2394e-05
1191209305,2050,Geothermal,OR_E,Geothermal,0,3.4342e-05,1.0515e-05
1191209306,2050,Geothermal,NV_N,Geothermal,0,2.8487e-05,0
1191209307,2050,Geothermal,NV_N,Geothermal,0,2.8348e-05,0
1191209308,2050,Geothermal,NV_N,Geothermal,0,2.828e-05,0
1191209309,2050,Geothermal,NV_N,Geothermal,0,2.8298e-05,0
1191209310,2050,Geothermal,NV_N,Geothermal,0,2.8247e-05,0
1191209311,2050,Geothermal,NV_N,Geothermal,0,2.839e-05,0
1191209312,2050,Geothermal,NV_N,Geothermal,0,2.9549e-05,0
1191209313,2050,Geothermal,NV_N,Geothermal,0,3.821e-05,1.175e-05
1191209314,2050,Geothermal,NV_N,Geothermal,0,2.8232e-05,0
1191209315,2050,Geothermal,NV_N,Geothermal,0,2.9746e-05,0
1191209316,2050,Geothermal,NV_N,Geothermal,0,2.8556e-05,0
1191209317,2050,Geothermal,NV_N,Geothermal,0,2.8719e-05,0
1191209318,2050,Geothermal,NV_N,Geothermal,0,2.8139e-05,0
1191209319,2050,Geothermal,NV_N,Geothermal,0,2.8191e-05,0
1191209320,2050,Geothermal,NV_N,Geothermal,0,2.8283e-05,0
1191209321,2050,Geothermal,NV_N,Geothermal,0,2.837e-05,0
1191209322,2050,Geothermal,NV_N,Geothermal,0,2.8439e-05,0
1191209323,2050,Geothermal,NV_N,Geothermal,0,2.8189e-05,0
1191209324,2050,Geothermal,CA_IID,Geothermal,0,2.8913e-05,0
1191209325,2050,Geothermal,NV_N,Geothermal,0,2.8341e-05,0
1191209326,2050,Geothermal,NV_N,Geothermal,0,2.8518e-05,0
1191209327,2050,Geothermal,NV_N,Geothermal,0,2.8333e-05,0
1191209328,2050,Geothermal,NV_N,Geothermal,0,2.8351e-05,0
1191209329,2050,Geothermal,CA_PGE_N,Geothermal,0,3.7308e-05,1.1326e-05
1191209330,2050,Geothermal,NV_N,Geothermal,0,2.8429e-05,0
1191209331,2050,Geothermal,NV_N,Geothermal,0,2.8343e-05,0
1191209332,2050,Geothermal,NV_N,Geothermal,0,2.8333e-05,0
1191209333,2050,Geothermal,NV_N,Geothermal,0,2.8293e-05,0
1191209334,2050,Geothermal,CA_IID,Geothermal,0,2.8719e-05,0
1191209335,2050,Geothermal,NV_N,Geothermal,0,2.8459e-05,0
1191209336,2050,Geothermal,NV_N,Geothermal,0,2.8322e-05,0
1191209337,2050,Geothermal,NV_N,Geothermal,0,2.8323e-05,0
1191209338,2050,Geothermal,NV_N,Geothermal,0,2.8315e-05,0
1191209339,2050,Geothermal,NV_N,Geothermal,0,2.8324e-05,0
1191209340,2050,Geothermal,NV_N,Geothermal,0,2.8787e-05,0
1191209341,2050,Geothermal,NV_N,Geothermal,0,3.071e-05,0
1191209342,2050,Geothermal,CA_IID,Geothermal,0,2.6467e-05,0
1191209343,2050,Geothermal,NV_N,Geothermal,0,2.8245e-05,0
1191209344,2050,Geothermal,NV_N,Geothermal,0,2.8337e-05,0
1191209345,2050,Geothermal,NV_N,Geothermal,0,2.8313e-05,0
1191209346,2050,Geothermal,NV_N,Geothermal,0,2.8369e-05,0
1191209347,2050,Geothermal,NV_N,Geothermal,0,2.8162e-05,0
1191209348,2050,Geothermal,NV_N,Geothermal,0,2.8649e-05,0
1191209349,2050,Geothermal,NV_N,Geothermal,0,2.8331e-05,0
1191209350,2050,Geothermal,NV_N,Geothermal,0,2.8342e-05,0
1191209351,2050,Geothermal,NV_N,Geothermal,0,2.828e-05,0
1191209352,2050,Geothermal,NV_N,Geothermal,0,2.8177e-05,0
1191209353,2050,Geothermal,NV_N,Geothermal,0,2.8297e-05,0
1191209354,2050,Geothermal,NV_N,Geothermal,0,2.8339e-05,0
1191209355,2050,Geothermal,NV_N,Geothermal,0,2.8294e-05,0
1191209356,2050,Geothermal,OR_E,Geothermal,0,3.4308e-05,1.0499e-05
1191209357,2050,Geothermal,OR_E,Geothermal,0,3.4506e-05,1.0603e-05
1191209358,2050,Geothermal,OR_E,Geothermal,0,3.4418e-05,1.0578e-05
1191209359,2050,Geothermal,OR_E,Geothermal,0,3.4412e-05,1.0538e-05
1191209360,2050,Geothermal,CA_SCE_CEN,Geothermal,0,3.4496e-05,1.0587e-05
1191209361,2050,Geothermal,OR_PDX,Geothermal,0,8.4197e-05,2.5757e-05
1191209362,2050,Geothermal,OR_W,Geothermal,0,9.133e-05,2.8084e-05
1191209363,2050,Geothermal,OR_E,Geothermal,0,3.4402e-05,1.0531e-05
1191209364,2050,Geothermal,OR_W,Geothermal,0,8.0944e-05,2.4751e-05
1191209365,2050,Geothermal,OR_E,Geothermal,0,3.4364e-05,1.0539e-05
1191209366,2050,Geothermal,OR_W,Geothermal,0,8.5875e-05,2.6328e-05
1191209367,2050,Geothermal,CAN_BC,Geothermal,0,5.849e-05,1.7819e-05
1191209368,2050,Geothermal,CAN_BC,Geothermal,0,0.0014381,0.00043498
1191209369,2050,Geothermal,CAN_BC,Geothermal,0,0.00011595,3.5295e-05
1191209370,2050,Geothermal,CA_PGE_N,Geothermal,0,3.7253e-05,1.1291e-05
1191209371,2050,Geothermal,CAN_BC,Geothermal,0,9.7043e-05,2.982e-05
1191209372,2050,Geothermal,CAN_BC,Geothermal,0,5.9075e-05,1.8087e-05
1191209373,2050,Geothermal,CAN_BC,Geothermal,0,5.9167e-05,1.8129e-05
1191209374,2050,Geothermal,NV_N,Geothermal,0,2.8453e-05,0
1191209375,2050,Geothermal,NV_N,Geothermal,0,2.8266e-05,0
1191209376,2050,Geothermal,OR_E,Geothermal,0,3.4534e-05,1.0623e-05
1191209377,2050,Geothermal,OR_E,Geothermal,0,3.44e-05,1.0529e-05
1191209378,2050,Geothermal,NV_N,Geothermal,0,2.8227e-05,0
1191209379,2050,Geothermal,UT_S,Geothermal,0,2.8629e-05,0
1191209380,2050,Geothermal,ID_E,Geothermal,0,3.0711e-05,0
1191209381,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2518e-05,0
1191209382,2050,Geothermal,ID_E,Geothermal,0,3.0714e-05,0
1191209383,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2344e-05,0
1191209384,2050,Geothermal,UT_S,Geothermal,0,0.00076952,0.0002348
1191209385,2050,Geothermal,ID_E,Geothermal,0,3.0559e-05,0
1191209386,2050,Geothermal,UT_N,Geothermal,0,3.0943e-05,0
1191209387,2050,Geothermal,ID_E,Geothermal,0,3.0507e-05,0
1191209388,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2507e-05,0
1191209389,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2493e-05,0
1191209390,2050,Geothermal,ID_E,Geothermal,0,3.0705e-05,0
1191209391,2050,Geothermal,UT_S,Geothermal,0,2.86e-05,0
1191209392,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2379e-05,0
1191209393,2050,Geothermal,UT_S,Geothermal,0,2.8615e-05,0
1191209394,2050,Geothermal,NV_N,Geothermal,0,2.8211e-05,0
1191209395,2050,Geothermal,UT_S,Geothermal,0,2.8737e-05,0
1191209396,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2379e-05,0
1191209397,2050,Geothermal,UT_N,Geothermal,0,3.0968e-05,0
1191209398,2050,Geothermal,ID_E,Geothermal,0,3.0433e-05,0
1191209399,2050,Geothermal,UT_S,Geothermal,0,2.8699e-05,0
1191209400,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2465e-05,0
1191209401,2050,Geothermal,WA_ID_AVA,Geothermal,0,3.5891e-05,1.0918e-05
1191209402,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2378e-05,0
1191209403,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2437e-05,0
1191209404,2050,Geothermal,MT_SW,Geothermal,0,3.0246e-05,0
1191209405,2050,Geothermal,ID_E,Geothermal,0,3.0582e-05,0
1191209406,2050,Geothermal,ID_E,Geothermal,0,3.0572e-05,0
1191209407,2050,Geothermal,UT_N,Geothermal,0,3.0972e-05,0
1191209408,2050,Geothermal,ID_E,Geothermal,0,3.0493e-05,0
1191209409,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2511e-05,0
1191209410,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2455e-05,0
1191209411,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2443e-05,0
1191209412,2050,Geothermal,ID_S_OR_E,Geothermal,0,3.2337e-05,0
1191209413,2050,Geothermal,CAN_BC,Geothermal,0,5.9245e-05,1.8165e-05
1191209414,2050,Geothermal,CAN_BC,Geothermal,0,0.00013146,3.9569e-05
1191209415,2050,Geothermal,CAN_BC,Geothermal,0,5.8674e-05,1.7903e-05
1191209416,2050,Geothermal,CAN_BC,Geothermal,0,5.9502e-05,1.8283e-05
1191209417,2050,Geothermal,CAN_BC,Geothermal,0,5.7061e-05,1.7163e-05
1191209418,2050,Geothermal,CAN_BC,Geothermal,0,5.9423e-05,1.8247e-05
1191209419,2050,Geothermal,CAN_BC,Geothermal,0,5.949e-05,1.8278e-05
1191209420,2050,Geothermal,CAN_BC,Geothermal,0,0.00011644,3.5428e-05
1191209421,2050,Geothermal,CAN_BC,Geothermal,0,0.001438,0.00043494
1191209422,2050,Geothermal,CAN_BC,Geothermal,0,5.5561e-05,1.6475e-05
1191209470,2050,Bio_Gas,MEX_BAJA,Bio_Gas,101.21,1.7768e+07,6.5159e+06
1191209471,2050,Bio_Gas,CAN_BC,Bio_Gas,483.35,8.5173e+07,3.1118e+07
1191209472,2050,Bio_Gas,CAN_ALB,Bio_Gas,459.8,8.1023e+07,2.9602e+07
1191209476,2050,CCGT,AZ_SE,Gas,0,0,0
1191209477,2050,CCGT,CAN_ALB,Gas,0,0,0
1191209478,2050,CCGT,CAN_BC,Gas,0,0,0
1191209479,2050,CCGT,CA_IID,Gas,0,0,0
1191209480,2050,CCGT,CA_LADWP,Gas,0,0,0
1191209481,2050,CCGT,CA_PGE_BAY,Gas,0,0,0
1191209482,2050,CCGT,CA_PGE_CEN,Gas,0,0,0
1191209483,2050,CCGT,CA_PGE_N,Gas,0,0,0
1191209484,2050,CCGT,CA_PGE_S,Gas,0,0,0
1191209485,2050,CCGT,CA_SCE_CEN,Gas,0,0,0
1191209486,2050,CCGT,CA_SCE_S,Gas,0,0,0
1191209487,2050,CCGT,CA_SCE_SE,Gas,0,0,0
1191209488,2050,CCGT,CA_SCE_VLY,Gas,0,0,0
1191209489,2050,CCGT,CA_SDGE,Gas,0,0,0
1191209490,2050,CCGT,CA_SMUD,Gas,0,0,0
1191209491,2050,CCGT,CO_DEN,Gas,0,0,0
1191209492,2050,CCGT,CO_E,Gas,0,0,0
1191209493,2050,CCGT,CO_NW,Gas,0,0,0
1191209494,2050,CCGT,CO_SW,Gas,0,0,0
1191209495,2050,CCGT,ID_E,Gas,0,0,0
1191209496,2050,CCGT,ID_S_OR_E,Gas,0,0,0
1191209497,2050,CCGT,MEX_BAJA,Gas,0,0,0
1191209498,2050,CCGT,MT_NE,Gas,0,0,0
1191209499,2050,CCGT,MT_NW,Gas,0,0,0
1191209500,2050,CCGT,MT_SE,Gas,0,0,0
1191209501,2050,CCGT,MT_SW,Gas,0,0,0
1191209502,2050,CCGT,NM_N,Gas,0,0,0
1191209503,2050,CCGT,NM_S_TX_EPE,Gas,0,0,0
1191209504,2050,CCGT,NV_N,Gas,0,0,0
1191209505,2050,CCGT,NV_S,Gas,0,0,0
1191209506,2050,CCGT,OR_E,Gas,0,0,0
1191209507,2050,CCGT,OR_PDX,Gas,0,0,0
1191209508,2050,CCGT,OR_W,Gas,0,0,0
1191209509,2050,CCGT,OR_WA_BPA,Gas,0,0,0
1191209510,2050,CCGT,UT_N,Gas,0,0,0
1191209511,2050,CCGT,UT_S,Gas,0,0,0
